,43,44,splitless_fname45,split_fname46,47,49,51,cone adjust_fname52,42,00,02,06,08,35,ODP 0.5/0.5_fname00,ODP 0.5/off_fname02,ODP small nozzle 0.5/0.5_fname06,ODP small nozzle 0.5/off_fname08,ODP 0.5/0.5_fname35,TYGON 0.5/0.5_fname46
2.6944,-0.00373437751004,-0.00272933333333,-0.00160231325301,-0.000343036144578,-0.00354163855422,-0.00394883534137,-0.00555424899598,0.00272218473896,-0.001478562249,-0.00119521285141,5.46184738955e-05,-0.00338253815261,-0.00068318875502,-0.000732465863454,-0.00119521285141,5.46184738955e-05,-0.00338253815261,-0.00068318875502,-0.000732465863454,-0.000343036144578
2.696,-0.00374037751004,-0.00272333333333,-0.00159431325301,-0.000325036144578,-0.00352963855422,-0.00392483534137,-0.00556624899598,0.00278218473896,-0.001472562249,-0.00116921285141,5.06184738955e-05,-0.00336653815261,-0.00069318875502,-0.000736465863454,-0.00116921285141,5.06184738955e-05,-0.00336653815261,-0.00069318875502,-0.000736465863454,-0.000325036144578
2.6976,-0.00376637751004,-0.00270533333333,-0.00159631325301,-0.000313036144578,-0.00355363855422,-0.00372483534137,-0.00559224899598,0.00292618473896,-0.001464562249,-0.00115921285141,4.66184738955e-05,-0.00335253815261,-0.00069718875502,-0.000736465863454,-0.00115921285141,4.66184738955e-05,-0.00335253815261,-0.00069718875502,-0.000736465863454,-0.000313036144578
2.6992,-0.00377637751004,-0.00269733333333,-0.00159031325301,-0.000317036144578,-0.00358963855422,-0.00357683534137,-0.00560624899598,0.00299818473896,-0.001468562249,-0.00117921285141,6.06184738955e-05,-0.00335453815261,-0.00070918875502,-0.000724465863454,-0.00117921285141,6.06184738955e-05,-0.00335453815261,-0.00070918875502,-0.000724465863454,-0.000317036144578
2.7008,-0.00376837751004,-0.00268733333333,-0.00159431325301,-0.000299036144578,-0.00360963855422,-0.00356483534137,-0.00561224899598,0.00301418473896,-0.001486562249,-0.00115321285141,6.86184738955e-05,-0.00337653815261,-0.00069718875502,-0.000726465863454,-0.00115321285141,6.86184738955e-05,-0.00337653815261,-0.00069718875502,-0.000726465863454,-0.000299036144578
2.7024,-0.00376637751004,-0.00267533333333,-0.00158631325301,-0.000279036144578,-0.00354563855422,-0.00375683534137,-0.00561224899598,0.00301418473896,-0.001496562249,-0.00116121285141,6.06184738955e-05,-0.00337053815261,-0.00070518875502,-0.000714465863454,-0.00116121285141,6.06184738955e-05,-0.00337053815261,-0.00070518875502,-0.000714465863454,-0.000279036144578
2.704,-0.00376837751004,-0.00265933333333,-0.00158031325301,-0.000273036144578,-0.00355363855422,-0.00382883534137,-0.00562824899598,0.00300618473896,-0.001496562249,-0.00117921285141,7.06184738955e-05,-0.00336053815261,-0.00069718875502,-0.000716465863454,-0.00117921285141,7.06184738955e-05,-0.00336053815261,-0.00069718875502,-0.000716465863454,-0.000273036144578
2.7056,-0.00377837751004,-0.00265133333333,-0.00159431325301,-0.000279036144578,-0.00348163855422,-0.00386083534137,-0.00564224899598,0.00300618473896,-0.001486562249,-0.00116121285141,7.86184738955e-05,-0.00332653815261,-0.00069718875502,-0.000698465863454,-0.00116121285141,7.86184738955e-05,-0.00332653815261,-0.00069718875502,-0.000698465863454,-0.000279036144578
2.7072,-0.00376237751004,-0.00263733333333,-0.00158831325301,-0.000273036144578,-0.00336563855422,-0.00394083534137,-0.00563824899598,0.00304418473896,-0.001482562249,-0.00117521285141,8.66184738955e-05,-0.00332053815261,-0.00068718875502,-0.000698465863454,-0.00117521285141,8.66184738955e-05,-0.00332053815261,-0.00068718875502,-0.000698465863454,-0.000273036144578
2.7088,-0.00377037751004,-0.00263733333333,-0.00159431325301,-0.000279036144578,-0.00332963855422,-0.00406483534137,-0.00564224899598,0.00318418473896,-0.001480562249,-0.00116121285141,8.86184738955e-05,-0.00332853815261,-0.00068918875502,-0.000702465863454,-0.00116121285141,8.86184738955e-05,-0.00332853815261,-0.00068918875502,-0.000702465863454,-0.000279036144578
2.7104,-0.00377237751004,-0.00263133333333,-0.00160031325301,-0.000259036144578,-0.00330563855422,-0.00405283534137,-0.00563624899598,0.00325618473896,-0.001480562249,-0.00114321285141,8.06184738955e-05,-0.00332453815261,-0.00069118875502,-0.000702465863454,-0.00114321285141,8.06184738955e-05,-0.00332453815261,-0.00069118875502,-0.000702465863454,-0.000259036144578
2.712,-0.00377037751004,-0.00262533333333,-0.00160431325301,-0.000267036144578,-0.00341763855422,-0.00407283534137,-0.00563824899598,0.00327018473896,-0.001484562249,-0.00109721285141,7.46184738955e-05,-0.00332053815261,-0.00069718875502,-0.000698465863454,-0.00109721285141,7.46184738955e-05,-0.00332053815261,-0.00069718875502,-0.000698465863454,-0.000267036144578
2.7136,-0.00377237751004,-0.00260733333333,-0.00158231325301,-0.000259036144578,-0.00344563855422,-0.00396083534137,-0.00563624899598,0.00326618473896,-0.001478562249,-0.00110321285141,7.86184738955e-05,-0.00333053815261,-0.00069518875502,-0.000692465863454,-0.00110321285141,7.86184738955e-05,-0.00333053815261,-0.00069518875502,-0.000692465863454,-0.000259036144578
2.7152,-0.00377637751004,-0.00259333333333,-0.00157631325301,-0.000251036144578,-0.00346563855422,-0.00386883534137,-0.00565024899598,0.00334018473896,-0.001490562249,-0.00108721285141,7.06184738955e-05,-0.00332453815261,-0.00068118875502,-0.000680465863454,-0.00108721285141,7.06184738955e-05,-0.00332453815261,-0.00068118875502,-0.000680465863454,-0.000251036144578
2.7168,-0.00376837751004,-0.00259533333333,-0.00157031325301,-0.000231036144578,-0.00346163855422,-0.00379683534137,-0.00565624899598,0.00343418473896,-0.001504562249,-0.00106921285141,8.06184738955e-05,-0.00331053815261,-0.00067918875502,-0.000662465863454,-0.00106921285141,8.06184738955e-05,-0.00331053815261,-0.00067918875502,-0.000662465863454,-0.000231036144578
2.7184,-0.00376837751004,-0.00259333333333,-0.00156631325301,-0.000227036144578,-0.00342963855422,-0.00357283534137,-0.00565024899598,0.00346818473896,-0.001500562249,-0.00104321285141,7.26184738955e-05,-0.00329853815261,-0.00066918875502,-0.000664465863454,-0.00104321285141,7.26184738955e-05,-0.00329853815261,-0.00066918875502,-0.000664465863454,-0.000227036144578
2.72,-0.00375037751004,-0.00259533333333,-0.00157431325301,-0.000225036144578,-0.00342963855422,-0.00340883534137,-0.00566024899598,0.00346818473896,-0.001482562249,-0.00103521285141,8.46184738955e-05,-0.00328253815261,-0.00066318875502,-0.000650465863454,-0.00103521285141,8.46184738955e-05,-0.00328253815261,-0.00066318875502,-0.000650465863454,-0.000225036144578
2.7216,-0.00374637751004,-0.00258533333333,-0.00156831325301,-0.000233036144578,-0.00344163855422,-0.00351283534137,-0.00566024899598,0.00344618473896,-0.001472562249,-0.00100321285141,9.86184738955e-05,-0.00328853815261,-0.00066718875502,-0.000640465863454,-0.00100321285141,9.86184738955e-05,-0.00328853815261,-0.00066718875502,-0.000640465863454,-0.000233036144578
2.7232,-0.00373837751004,-0.00257133333333,-0.00154831325301,-0.000221036144578,-0.00347363855422,-0.00356083534137,-0.00566424899598,0.00343218473896,-0.001468562249,-0.000991212851406,9.46184738955e-05,-0.00328253815261,-0.00065918875502,-0.000638465863454,-0.000991212851406,9.46184738955e-05,-0.00328253815261,-0.00065918875502,-0.000638465863454,-0.000221036144578
2.7248,-0.00374237751004,-0.00257133333333,-0.00154631325301,-0.000223036144578,-0.00344963855422,-0.00348883534137,-0.00566224899598,0.00342618473896,-0.001456562249,-0.00103921285141,0.000106618473896,-0.00328453815261,-0.00065718875502,-0.000642465863454,-0.00103921285141,0.000106618473896,-0.00328453815261,-0.00065718875502,-0.000642465863454,-0.000223036144578
2.7264,-0.00374837751004,-0.00256533333333,-0.00155431325301,-0.000227036144578,-0.00347363855422,-0.00355283534137,-0.00566624899598,0.00343618473896,-0.001460562249,-0.000929212851406,0.000100618473896,-0.00325253815261,-0.00067118875502,-0.000650465863454,-0.000929212851406,0.000100618473896,-0.00325253815261,-0.00067118875502,-0.000650465863454,-0.000227036144578
2.728,-0.00374437751004,-0.00254533333333,-0.00153231325301,-0.000213036144578,-0.00345763855422,-0.00364883534137,-0.00568824899598,0.00351018473896,-0.001456562249,-0.000877212851406,0.000100618473896,-0.00323453815261,-0.00065718875502,-0.000660465863454,-0.000877212851406,0.000100618473896,-0.00323453815261,-0.00065718875502,-0.000660465863454,-0.000213036144578
2.7296,-0.00373637751004,-0.00252933333333,-0.00152431325301,-0.000209036144578,-0.00355363855422,-0.00374083534137,-0.00567424899598,0.00353018473896,-0.001452562249,-0.000867212851406,0.000104618473896,-0.00321053815261,-0.00064518875502,-0.000656465863454,-0.000867212851406,0.000104618473896,-0.00321053815261,-0.00064518875502,-0.000656465863454,-0.000209036144578
2.7312,-0.00373037751004,-0.00252933333333,-0.00153431325301,-0.000215036144578,-0.00370563855422,-0.00370083534137,-0.00567424899598,0.00350418473896,-0.001442562249,-0.000893212851406,9.26184738955e-05,-0.00319653815261,-0.00064118875502,-0.000654465863454,-0.000893212851406,9.26184738955e-05,-0.00319653815261,-0.00064118875502,-0.000654465863454,-0.000215036144578
2.7328,-0.00374037751004,-0.00251733333333,-0.00153831325301,-0.000213036144578,-0.00379363855422,-0.00371283534137,-0.00567424899598,0.00349218473896,-0.001450562249,-0.000857212851406,9.66184738955e-05,-0.00319453815261,-0.00063918875502,-0.000642465863454,-0.000857212851406,9.66184738955e-05,-0.00319453815261,-0.00063918875502,-0.000642465863454,-0.000213036144578
2.7344,-0.00372237751004,-0.00251333333333,-0.00152831325301,-0.000201036144578,-0.00378163855422,-0.00391283534137,-0.00567824899598,0.00350818473896,-0.001450562249,-0.000821212851406,0.000112618473896,-0.00317053815261,-0.00063718875502,-0.000636465863454,-0.000821212851406,0.000112618473896,-0.00317053815261,-0.00063718875502,-0.000636465863454,-0.000201036144578
2.736,-0.00371037751004,-0.00251333333333,-0.00153431325301,-0.000211036144578,-0.00377763855422,-0.00398483534137,-0.00567424899598,0.00350418473896,-0.001436562249,-0.000811212851406,0.000102618473896,-0.00317853815261,-0.00063718875502,-0.000640465863454,-0.000811212851406,0.000102618473896,-0.00317853815261,-0.00063718875502,-0.000640465863454,-0.000211036144578
2.7376,-0.00371637751004,-0.00250533333333,-0.00151631325301,-0.000205036144578,-0.00371363855422,-0.00404083534137,-0.00567424899598,0.00350418473896,-0.001434562249,-0.000823212851406,0.000100618473896,-0.00315253815261,-0.00062718875502,-0.000642465863454,-0.000823212851406,0.000100618473896,-0.00315253815261,-0.00062718875502,-0.000642465863454,-0.000205036144578
2.7392,-0.00371037751004,-0.00249933333333,-0.00152631325301,-0.000213036144578,-0.00365363855422,-0.00417283534137,-0.00569024899598,0.00349218473896,-0.001430562249,-0.000845212851406,0.000100618473896,-0.00313453815261,-0.00061118875502,-0.000640465863454,-0.000845212851406,0.000100618473896,-0.00313453815261,-0.00061118875502,-0.000640465863454,-0.000213036144578
2.7408,-0.00370437751004,-0.00248933333333,-0.00150831325301,-0.000227036144578,-0.00356163855422,-0.00421683534137,-0.00568624899598,0.00352218473896,-0.001436562249,-0.000821212851406,9.46184738955e-05,-0.00310853815261,-0.00060718875502,-0.000642465863454,-0.000821212851406,9.46184738955e-05,-0.00310853815261,-0.00060718875502,-0.000642465863454,-0.000227036144578
2.7424,-0.00371237751004,-0.00247533333333,-0.00148431325301,-0.000233036144578,-0.00332963855422,-0.00412883534137,-0.00568824899598,0.00359018473896,-0.001438562249,-0.000803212851406,9.66184738955e-05,-0.00308453815261,-0.00058718875502,-0.000640465863454,-0.000803212851406,9.66184738955e-05,-0.00308453815261,-0.00058718875502,-0.000640465863454,-0.000233036144578
2.744,-0.00372437751004,-0.00246733333333,-0.00148631325301,-0.000235036144578,-0.00336563855422,-0.00408883534137,-0.00570224899598,0.00367218473896,-0.001422562249,-0.000835212851406,9.86184738955e-05,-0.00306253815261,-0.00058718875502,-0.000652465863454,-0.000835212851406,9.86184738955e-05,-0.00306253815261,-0.00058718875502,-0.000652465863454,-0.000235036144578
2.7456,-0.00371437751004,-0.00246533333333,-0.00147631325301,-0.000241036144578,-0.00337763855422,-0.00402883534137,-0.00570224899598,0.00372618473896,-0.001424562249,-0.000817212851406,0.000104618473896,-0.00305053815261,-0.00058518875502,-0.000644465863454,-0.000817212851406,0.000104618473896,-0.00305053815261,-0.00058518875502,-0.000644465863454,-0.000241036144578
2.7472,-0.00371837751004,-0.00245333333333,-0.00147031325301,-0.000237036144578,-0.00338563855422,-0.00394083534137,-0.00571224899598,0.00380418473896,-0.001412562249,-0.000823212851406,0.000108618473896,-0.00304853815261,-0.00058718875502,-0.000636465863454,-0.000823212851406,0.000108618473896,-0.00304853815261,-0.00058718875502,-0.000636465863454,-0.000237036144578
2.7488,-0.00372237751004,-0.00243933333333,-0.00146231325301,-0.000253036144578,-0.00339363855422,-0.00385683534137,-0.00571624899598,0.00386818473896,-0.001404562249,-0.000795212851406,0.000102618473896,-0.00304253815261,-0.00057918875502,-0.000628465863454,-0.000795212851406,0.000102618473896,-0.00304253815261,-0.00057918875502,-0.000628465863454,-0.000253036144578
2.7504,-0.00373437751004,-0.00242733333333,-0.00144231325301,-0.000249036144578,-0.00342963855422,-0.00390483534137,-0.00571424899598,0.00386018473896,-0.001416562249,-0.000855212851406,8.46184738955e-05,-0.00304253815261,-0.00057918875502,-0.000626465863454,-0.000855212851406,8.46184738955e-05,-0.00304253815261,-0.00057918875502,-0.000626465863454,-0.000249036144578
2.752,-0.00373837751004,-0.00241333333333,-0.00143831325301,-0.000257036144578,-0.00345763855422,-0.00390883534137,-0.00571824899598,0.00394818473896,-0.001418562249,-0.000859212851406,8.06184738955e-05,-0.00301853815261,-0.00056718875502,-0.000622465863454,-0.000859212851406,8.06184738955e-05,-0.00301853815261,-0.00056718875502,-0.000622465863454,-0.000257036144578
2.7536,-0.00374037751004,-0.00240133333333,-0.00143631325301,-0.000261036144578,-0.00346563855422,-0.00384083534137,-0.00571824899598,0.00398218473896,-0.001410562249,-0.000861212851406,8.46184738955e-05,-0.00301253815261,-0.00054918875502,-0.000616465863454,-0.000861212851406,8.46184738955e-05,-0.00301253815261,-0.00054918875502,-0.000616465863454,-0.000261036144578
2.7552,-0.00373637751004,-0.00239333333333,-0.00143231325301,-0.000257036144578,-0.00340163855422,-0.00399683534137,-0.00572824899598,0.00398018473896,-0.001396562249,-0.000819212851406,9.06184738955e-05,-0.00300453815261,-0.00053318875502,-0.000630465863454,-0.000819212851406,9.06184738955e-05,-0.00300453815261,-0.00053318875502,-0.000630465863454,-0.000257036144578
2.7568,-0.00374637751004,-0.00237933333333,-0.00143231325301,-0.000255036144578,-0.00335363855422,-0.00398083534137,-0.00573824899598,0.00398418473896,-0.001398562249,-0.000771212851406,9.06184738955e-05,-0.00299053815261,-0.00053518875502,-0.000646465863454,-0.000771212851406,9.06184738955e-05,-0.00299053815261,-0.00053518875502,-0.000646465863454,-0.000255036144578
2.7584,-0.00374437751004,-0.00236333333333,-0.00141631325301,-0.000257036144578,-0.00336563855422,-0.00398883534137,-0.00574624899598,0.00402018473896,-0.001410562249,-0.000767212851406,8.66184738955e-05,-0.00298853815261,-0.00051718875502,-0.000646465863454,-0.000767212851406,8.66184738955e-05,-0.00298853815261,-0.00051718875502,-0.000646465863454,-0.000257036144578
2.76,-0.00373037751004,-0.00234533333333,-0.00142831325301,-0.000253036144578,-0.00334563855422,-0.00388883534137,-0.00575824899598,0.00404418473896,-0.001418562249,-0.000753212851406,0.000102618473896,-0.00299253815261,-0.00050518875502,-0.000646465863454,-0.000753212851406,0.000102618473896,-0.00299253815261,-0.00050518875502,-0.000646465863454,-0.000253036144578
2.7616,-0.00372037751004,-0.00233533333333,-0.00141031325301,-0.000247036144578,-0.00328963855422,-0.00380483534137,-0.00577024899598,0.00395418473896,-0.001414562249,-0.000703212851406,0.000108618473896,-0.00297453815261,-0.00047918875502,-0.000658465863454,-0.000703212851406,0.000108618473896,-0.00297453815261,-0.00047918875502,-0.000658465863454,-0.000247036144578
2.7632,-0.00372437751004,-0.00231733333333,-0.00139231325301,-0.000257036144578,-0.00324563855422,-0.00386883534137,-0.00577224899598,0.00396018473896,-0.001402562249,-0.000721212851406,9.66184738955e-05,-0.00297253815261,-0.00047118875502,-0.000650465863454,-0.000721212851406,9.66184738955e-05,-0.00297253815261,-0.00047118875502,-0.000650465863454,-0.000257036144578
2.7648,-0.00371837751004,-0.00232133333333,-0.00137631325301,-0.000253036144578,-0.00317763855422,-0.00390883534137,-0.00577424899598,0.00390618473896,-0.001400562249,-0.000695212851406,0.000104618473896,-0.00295253815261,-0.00046918875502,-0.000646465863454,-0.000695212851406,0.000104618473896,-0.00295253815261,-0.00046918875502,-0.000646465863454,-0.000253036144578
2.7664,-0.00372837751004,-0.00229133333333,-0.00137231325301,-0.000259036144578,-0.00318163855422,-0.00382083534137,-0.00576824899598,0.00393418473896,-0.001386562249,-0.000617212851406,9.26184738955e-05,-0.00294653815261,-0.00045318875502,-0.000646465863454,-0.000617212851406,9.26184738955e-05,-0.00294653815261,-0.00045318875502,-0.000646465863454,-0.000259036144578
2.768,-0.00372837751004,-0.00226533333333,-0.00137431325301,-0.000263036144578,-0.00318963855422,-0.00372883534137,-0.00577424899598,0.00395418473896,-0.001386562249,-0.000571212851406,0.000100618473896,-0.00294453815261,-0.00045118875502,-0.000646465863454,-0.000571212851406,0.000100618473896,-0.00294453815261,-0.00045118875502,-0.000646465863454,-0.000263036144578
2.7696,-0.00371837751004,-0.00224733333333,-0.00137031325301,-0.000255036144578,-0.00319363855422,-0.00377683534137,-0.00577024899598,0.00402418473896,-0.001386562249,-0.000567212851406,9.26184738955e-05,-0.00295253815261,-0.00044318875502,-0.000652465863454,-0.000567212851406,9.26184738955e-05,-0.00295253815261,-0.00044318875502,-0.000652465863454,-0.000255036144578
